date	code	n
2025-06-17	0-S81.802A	2
2025-06-17	0-S81.811A	2
2025-06-17	0-S81.812A	2
2025-06-17	0-S81.819A	1
2025-06-17	0-S81.831A	1
2025-06-17	0-S81.851A	1
2025-06-17	0-S91.001A	1
2025-06-17	0-S91.109A	1
2025-06-17	0-S91.112A	1
2025-06-17	0-S91.115A	1
2025-06-17	0-S91.301A	1
2025-06-17	0-S91.309A	2
2025-06-17	0-S91.311A	1
2025-06-17	0-S91.312A	2
2025-06-17	0-S91.319A	1
2025-06-17	0-S91.331A	1
2025-06-17	0-S91.332A	1
2025-06-17	0-T67.1XXS	1
2025-06-17	0-W57.XXXA	22
2025-06-17	0-other	8961
2025-06-17	1-B34.1	1
2025-06-17	1-E86	1
2025-06-17	1-E86.0	4
2025-06-17	1-E86.1	1
2025-06-17	1-E87.0	1
2025-06-17	1-E87.1	14
2025-06-17	1-E87.20	4
2025-06-17	1-E87.29	2
2025-06-17	1-E87.5	10
2025-06-17	1-E87.6	13
2025-06-17	1-E87.70	3
2025-06-17	1-E87.79	1
2025-06-17	1-H60.21	1
2025-06-17	1-H60.90	1
2025-06-17	1-L03.113	1
2025-06-17	1-L03.114	1
2025-06-17	1-L03.115	5
2025-06-17	1-L03.116	2
2025-06-17	1-L03.119	2
2025-06-17	1-L03.90	13
2025-06-17	1-M62.82	2
2025-06-17	1-M79.89	12
2025-06-17	1-N17.9	44
2025-06-17	1-R41.0	1
2025-06-17	1-R41.3	1
2025-06-17	1-R41.82	26
2025-06-17	1-R41.89	1
2025-06-17	1-R50.81	1
2025-06-17	1-R50.9	24
2025-06-17	1-R53.1	25
2025-06-17	1-R53.81	3
2025-06-17	1-R53.83	6
2025-06-17	1-R55	36
2025-06-17	1-other	1851
2025-06-18	0-B08.1	2
2025-06-18	0-B08.20	1
2025-06-18	0-B08.4	47
2025-06-18	0-B08.5	5
2025-06-18	0-B34.1	14
2025-06-18	0-B97.10	2
2025-06-18	0-B97.11	4
2025-06-18	0-B97.19	1
2025-06-18	0-E86	1
2025-06-18	0-E86.0	24
2025-06-18	0-E86.9	2
2025-06-18	0-E87.0	1
2025-06-18	0-E87.1	12
2025-06-18	0-E87.5	15
2025-06-18	0-E87.6	10
2025-06-18	0-E87.70	2
2025-06-18	0-E87.79	1
2025-06-18	0-E87.8	1
2025-06-18	0-H60.331	1
2025-06-18	0-H60.332	2
2025-06-18	0-H60.392	1
2025-06-18	0-H60.501	2
2025-06-18	0-H60.502	3
2025-06-18	0-H60.63	1
2025-06-18	0-H60.90	10
2025-06-18	0-H60.91	2
2025-06-18	0-H60.92	3
2025-06-18	0-H60.93	1
2025-06-18	0-L03.011	1
2025-06-18	0-L03.012	4
2025-06-18	0-L03.019	1
2025-06-18	0-L03.032	4
2025-06-18	0-L03.039	2
2025-06-18	0-L03.113	1
2025-06-18	0-L03.114	3
2025-06-18	0-L03.115	8
2025-06-18	0-L03.116	4
2025-06-18	0-L03.119	7
2025-06-18	0-L03.211	3
2025-06-18	0-L03.213	10
2025-06-18	0-L03.313	1
2025-06-18	0-L03.314	1
2025-06-18	0-L03.317	2
2025-06-18	0-L03.90	20
2025-06-18	0-L23.7	2
2025-06-18	0-M62.82	1
2025-06-18	0-M79.89	34
2025-06-18	0-N17.9	23
2025-06-18	0-R41.1	1
2025-06-18	0-R41.3	1
2025-06-18	0-R41.82	26
2025-06-18	0-R41.89	2
2025-06-18	0-R50.81	3
2025-06-18	0-R50.9	90
2025-06-18	0-R53.1	41
2025-06-18	0-R53.81	7
2025-06-18	0-R53.82	1
2025-06-18	0-R53.83	22
2025-06-18	0-R55	112
2025-06-18	0-S81.801A	5
2025-06-18	0-S81.802A	2
2025-06-18	0-S81.811A	1
2025-06-18	0-S81.812A	1
2025-06-18	0-S81.812D	1
2025-06-18	0-S81.832A	1
2025-06-18	0-S81.852A	2
2025-06-18	0-S91.009A	1
2025-06-18	0-S91.012A	1
2025-06-18	0-S91.019A	1
2025-06-18	0-S91.209A	1
2025-06-18	0-S91.302A	1
2025-06-18	0-S91.309A	1
2025-06-18	0-S91.311A	5
2025-06-18	0-S91.311S	1
2025-06-18	0-S91.312A	1
2025-06-18	0-S91.319A	1
2025-06-18	0-S91.331D	1
2025-06-18	0-T67.1XXA	1
2025-06-18	0-T67.5XXA	1
2025-06-18	0-T67.6XXA	1
2025-06-18	0-W57.XXXA	20
2025-06-18	0-other	9061
2025-06-18	1-E86.0	6
2025-06-18	1-E87.0	1
2025-06-18	1-E87.1	19
2025-06-18	1-E87.20	5
2025-06-18	1-E87.29	2
2025-06-18	1-E87.5	15
2025-06-18	1-E87.6	10
2025-06-18	1-E87.70	10
2025-06-18	1-L03.113	1
2025-06-18	1-L03.114	2
2025-06-18	1-L03.115	6
2025-06-18	1-L03.116	4
2025-06-18	1-L03.119	2
2025-06-18	1-L03.211	2
2025-06-18	1-L03.314	1
2025-06-18	1-L03.90	11
2025-06-18	1-M62.82	2
2025-06-18	1-M79.89	6
2025-06-18	1-N17.9	49
2025-06-18	1-R41.0	4
2025-06-18	1-R41.82	38
2025-06-18	1-R50.81	1
2025-06-18	1-R50.9	22
2025-06-18	1-R53.1	31
2025-06-18	1-R53.81	3
2025-06-18	1-R53.83	2
2025-06-18	1-R55	33
2025-06-18	1-S91.301A	1
2025-06-18	1-S91.302A	3
2025-06-18	1-W57.XXXA	1
2025-06-18	1-other	2002
2025-06-19	0-A87.0	1
2025-06-19	0-B08.1	1
2025-06-19	0-B08.4	50
2025-06-19	0-B08.5	7
2025-06-19	0-B34.1	9
2025-06-19	0-B97.10	2
2025-06-19	0-E86.0	19
2025-06-19	0-E86.1	1
2025-06-19	0-E86.9	1
2025-06-19	0-E87.1	5
2025-06-19	0-E87.20	4
2025-06-19	0-E87.29	1
2025-06-19	0-E87.5	15
2025-06-19	0-E87.6	9
2025-06-19	0-E87.70	2
2025-06-19	0-E87.8	1
2025-06-19	0-H60.12	1
2025-06-19	0-H60.332	1
2025-06-19	0-H60.391	1
2025-06-19	0-H60.392	1
2025-06-19	0-H60.501	5
2025-06-19	0-H60.502	5
2025-06-19	0-H60.509	1
2025-06-19	0-H60.90	5
2025-06-19	0-L03.011	7
2025-06-19	0-L03.012	6
2025-06-19	0-L03.019	4
2025-06-19	0-L03.031	4
2025-06-19	0-L03.113	1
2025-06-19	0-L03.114	3
2025-06-19	0-L03.115	10
2025-06-19	0-L03.116	8
2025-06-19	0-L03.119	2
2025-06-19	0-L03.211	1
2025-06-19	0-L03.213	6
2025-06-19	0-L03.221	2
2025-06-19	0-L03.311	4
2025-06-19	0-L03.314	1
2025-06-19	0-L03.317	1
2025-06-19	0-L03.90	17
2025-06-19	0-L23.7	5
2025-06-19	0-L74.3	1
2025-06-19	0-M62.82	4
2025-06-19	0-M79.89	35
2025-06-19	0-N17.9	21
2025-06-19	0-R41.0	7
2025-06-19	0-R41.3	2
2025-06-19	0-R41.82	30
2025-06-19	0-R41.9	1
2025-06-19	0-R50.83	1
2025-06-19	0-R50.9	97
2025-06-19	0-R53.1	31
2025-06-19	0-R53.81	5
2025-06-19	0-R53.83	11
2025-06-19	0-R55	107
2025-06-19	0-S81.801A	1
2025-06-19	0-S81.801D	1
2025-06-19	0-S81.802A	3
2025-06-19	0-S81.811A	2
2025-06-19	0-S81.812A	1
2025-06-19	0-S81.819A	2
2025-06-19	0-S81.832A	1
2025-06-19	0-S81.852A	2
2025-06-19	0-S91.012A	1
2025-06-19	0-S91.111A	1
2025-06-19	0-S91.112A	1
2025-06-19	0-S91.209A	4
2025-06-19	0-S91.301A	1
2025-06-19	0-S91.311A	2
2025-06-19	0-S91.312A	4
2025-06-19	0-S91.319A	3
2025-06-19	0-S91.332A	2
2025-06-19	0-T67.1XXA	1
2025-06-19	0-T67.5XXA	7
2025-06-19	0-T67.8XXA	1
2025-06-19	0-T67.9XXA	1
2025-06-19	0-W57.XXXA	20
2025-06-19	0-other	8596
2025-06-19	1-B34.1	1
2025-06-19	1-E86	1
2025-06-19	1-E86.0	8
2025-06-19	1-E86.1	1
2025-06-19	1-E87.0	2
2025-06-19	1-E87.1	14
2025-06-19	1-E87.20	5
2025-06-19	1-E87.29	3
2025-06-19	1-E87.5	8
2025-06-19	1-E87.6	5
2025-06-19	1-E87.70	7
2025-06-19	1-E87.79	1
2025-06-19	1-E87.8	2
2025-06-19	1-L03.012	1
2025-06-19	1-L03.019	1
2025-06-19	1-L03.031	1
2025-06-19	1-L03.114	1
2025-06-19	1-L03.115	5
2025-06-19	1-L03.116	2
2025-06-19	1-L03.213	1
2025-06-19	1-L03.221	2
2025-06-19	1-L03.317	1
2025-06-19	1-L03.818	1
2025-06-19	1-L03.90	5
2025-06-19	1-M62.82	6
2025-06-19	1-M79.89	10
2025-06-19	1-N17.9	40
2025-06-19	1-R41.0	3
2025-06-19	1-R41.82	25
2025-06-19	1-R41.9	1
2025-06-19	1-R50.81	2
2025-06-19	1-R50.9	23
2025-06-19	1-R53.0	1
2025-06-19	1-R53.1	25
2025-06-19	1-R53.81	2
2025-06-19	1-R55	46
2025-06-19	1-S81.801A	1
2025-06-19	1-S81.802A	1
2025-06-19	1-other	1709
2025-06-20	0-B08.3	2
2025-06-20	0-B08.4	39
2025-06-20	0-B08.5	5
2025-06-20	0-B34.1	14
2025-06-20	0-E86.0	14
2025-06-20	0-E87.1	10
2025-06-20	0-E87.20	2
2025-06-20	0-E87.5	14
2025-06-20	0-E87.6	12
2025-06-20	0-E87.70	3
2025-06-20	0-E87.71	1
2025-06-20	0-H60.02	2
2025-06-20	0-H60.11	2
2025-06-20	0-H60.12	1
2025-06-20	0-H60.312	1
2025-06-20	0-H60.313	1
2025-06-20	0-H60.501	8
2025-06-20	0-H60.502	1
2025-06-20	0-H60.503	2
2025-06-20	0-H60.90	6
2025-06-20	0-H60.91	1
2025-06-20	0-H60.92	3
2025-06-20	0-L03.011	10
2025-06-20	0-L03.012	2
2025-06-20	0-L03.019	3
2025-06-20	0-L03.032	3
2025-06-20	0-L03.039	2
2025-06-20	0-L03.113	5
2025-06-20	0-L03.114	4
2025-06-20	0-L03.115	7
2025-06-20	0-L03.116	11
2025-06-20	0-L03.119	2
2025-06-20	0-L03.213	9
2025-06-20	0-L03.221	1
2025-06-20	0-L03.311	2
2025-06-20	0-L03.312	1
2025-06-20	0-L03.317	3
2025-06-20	0-L03.818	2
2025-06-20	0-L03.90	27
2025-06-20	0-L23.7	1
2025-06-20	0-L55.0	1
2025-06-20	0-L55.9	1
2025-06-20	0-L74.0	5
2025-06-20	0-L74.512	1
2025-06-20	0-M62.82	3
2025-06-20	0-M79.89	45
2025-06-20	0-N17.0	1
2025-06-20	0-N17.9	24
2025-06-20	0-R41.0	5
2025-06-20	0-R41.82	25
2025-06-20	0-R41.89	2
2025-06-20	0-R50.81	1
2025-06-20	0-R50.9	105
2025-06-20	0-R53.1	27
2025-06-20	0-R53.81	4
2025-06-20	0-R53.83	15
2025-06-20	0-R55	110
2025-06-20	0-S81.801A	3
2025-06-20	0-S81.802A	1
2025-06-20	0-S81.811A	3
2025-06-20	0-S81.812A	4
2025-06-20	0-S81.819A	2
2025-06-20	0-S81.851A	1
2025-06-20	0-S91.009A	1
2025-06-20	0-S91.019A	2
2025-06-20	0-S91.111A	1
2025-06-20	0-S91.125A	1
2025-06-20	0-S91.209A	1
2025-06-20	0-S91.209D	1
2025-06-20	0-S91.301A	1
2025-06-20	0-S91.311A	2
2025-06-20	0-S91.312A	5
2025-06-20	0-S91.319A	3
2025-06-20	0-S91.339A	1
2025-06-20	0-S91.351A	1
2025-06-20	0-T67.1XXA	1
2025-06-20	0-T67.5XXA	1
2025-06-20	0-W57.XXXA	19
2025-06-20	0-other	9069
2025-06-20	1-E86.0	5
2025-06-20	1-E87.1	18
2025-06-20	1-E87.2	1
2025-06-20	1-E87.20	4
2025-06-20	1-E87.3	1
2025-06-20	1-E87.5	14
2025-06-20	1-E87.6	12
2025-06-20	1-E87.70	6
2025-06-20	1-E87.79	1
2025-06-20	1-E87.8	1
2025-06-20	1-H60.502	1
2025-06-20	1-L03.113	3
2025-06-20	1-L03.115	5
2025-06-20	1-L03.116	2
2025-06-20	1-L03.119	8
2025-06-20	1-L03.211	3
2025-06-20	1-L03.213	3
2025-06-20	1-L03.818	2
2025-06-20	1-L03.90	7
2025-06-20	1-M62.82	3
2025-06-20	1-M79.89	10
2025-06-20	1-N17.9	39
2025-06-20	1-R41.0	2
2025-06-20	1-R41.3	1
2025-06-20	1-R41.82	33
2025-06-20	1-R50.82	1
2025-06-20	1-R50.9	23
2025-06-20	1-R53.1	15
2025-06-20	1-R53.81	2
2025-06-20	1-R53.83	6
2025-06-20	1-R55	28
2025-06-20	1-S81.809A	1
2025-06-20	1-S81.811A	1
2025-06-20	1-S91.309A	1
2025-06-20	1-other	1698
2025-06-21	0-B08.1	1
2025-06-21	0-B08.4	64
2025-06-21	0-B08.5	7
2025-06-21	0-B34.1	9
2025-06-21	0-B97.11	2
2025-06-21	0-E86.0	20
2025-06-21	0-E87.0	1
2025-06-21	0-E87.1	13
2025-06-21	0-E87.3	1
2025-06-21	0-E87.5	11
2025-06-21	0-E87.6	14
2025-06-21	0-E87.70	1
2025-06-21	0-H60.01	1
2025-06-21	0-H60.12	1
2025-06-21	0-H60.312	3
2025-06-21	0-H60.391	2
2025-06-21	0-H60.392	1
2025-06-21	0-H60.501	6
2025-06-21	0-H60.502	2
2025-06-21	0-H60.503	2
2025-06-21	0-H60.509	2
2025-06-21	0-H60.512	1
2025-06-21	0-H60.61	2
2025-06-21	0-H60.90	8
2025-06-21	0-H60.91	2
2025-06-21	0-H60.92	1
2025-06-21	0-H60.93	1
2025-06-21	0-L03.011	4
2025-06-21	0-L03.012	4
2025-06-21	0-L03.019	1
2025-06-21	0-L03.031	2
2025-06-21	0-L03.032	1
2025-06-21	0-L03.113	1
2025-06-21	0-L03.114	2
2025-06-21	0-L03.115	6
2025-06-21	0-L03.116	4
2025-06-21	0-L03.119	5
2025-06-21	0-L03.211	1
2025-06-21	0-L03.213	15
2025-06-21	0-L03.311	2
2025-06-21	0-L03.313	1
2025-06-21	0-L03.314	1
2025-06-21	0-L03.317	4
2025-06-21	0-L03.811	1
2025-06-21	0-L03.818	2
2025-06-21	0-L03.90	14
2025-06-21	0-L23.7	3
2025-06-21	0-L55.9	3
2025-06-21	0-L74.0	6
2025-06-21	0-M62.82	1
2025-06-21	0-M79.89	41
2025-06-21	0-N17.9	16
2025-06-21	0-R41.0	1
2025-06-21	0-R41.3	2
2025-06-21	0-R41.82	29
2025-06-21	0-R41.89	1
2025-06-21	0-R50.81	3
2025-06-21	0-R50.82	1
2025-06-21	0-R50.83	1
2025-06-21	0-R50.9	93
2025-06-21	0-R53.1	43
2025-06-21	0-R53.81	5
2025-06-21	0-R53.83	10
2025-06-21	0-R55	126
2025-06-21	0-S81.802A	2
2025-06-21	0-S81.811A	2
2025-06-21	0-S81.812A	3
2025-06-21	0-S81.819A	3
2025-06-21	0-S81.832A	1
2025-06-21	0-S81.851A	1
2025-06-21	0-S81.852A	1
2025-06-21	0-S91.001A	1
2025-06-21	0-S91.009A	1
2025-06-21	0-S91.012A	1
2025-06-21	0-S91.059A	1
2025-06-21	0-S91.119A	3
2025-06-21	0-S91.131A	1
2025-06-21	0-S91.209A	2
2025-06-21	0-S91.302A	1
2025-06-21	0-S91.309A	1
2025-06-21	0-S91.311A	1
2025-06-21	0-S91.312A	4
2025-06-21	0-S91.319A	3
2025-06-21	0-S91.331A	1
2025-06-21	0-S91.332A	2
2025-06-21	0-S91.339A	1
2025-06-21	0-S91.352A	1
2025-06-21	0-T67.1XXA	4
2025-06-21	0-T67.5XXA	3
2025-06-21	0-T67.9XXA	2
2025-06-21	0-W57.XXXA	18
2025-06-21	0-other	8344
2025-06-21	1-B08.4	2
2025-06-21	1-B34.1	1
2025-06-21	1-E86.0	8
2025-06-21	1-E87.0	2
2025-06-21	1-E87.1	17
2025-06-21	1-E87.20	7
2025-06-21	1-E87.29	2
2025-06-21	1-E87.5	7
2025-06-21	1-E87.6	6
2025-06-21	1-E87.70	5
2025-06-21	1-E87.79	1
2025-06-21	1-E87.8	2
2025-06-21	1-L03.011	1
2025-06-21	1-L03.113	2
2025-06-21	1-L03.114	1
2025-06-21	1-L03.115	2
2025-06-21	1-L03.116	2
2025-06-21	1-L03.119	1
2025-06-21	1-L03.213	1
2025-06-21	1-L03.221	1
2025-06-21	1-L03.311	1
2025-06-21	1-L03.90	12
2025-06-21	1-M62.82	5
2025-06-21	1-M79.89	9
2025-06-21	1-N17.2	1
2025-06-21	1-N17.9	27
2025-06-21	1-R41.0	5
2025-06-21	1-R41.82	31
2025-06-21	1-R41.89	1
2025-06-21	1-R50.9	26
2025-06-21	1-R53.1	20
2025-06-21	1-R53.83	5
2025-06-21	1-R55	37
2025-06-21	1-S81.801A	1
2025-06-21	1-T67.1XXA	1
2025-06-21	1-W57.XXXA	1
2025-06-21	1-other	1526
2025-06-22	0-B08.3	1
2025-06-22	0-B08.4	70
2025-06-22	0-B08.5	6
2025-06-22	0-B34.1	4
2025-06-22	0-E86.0	23
2025-06-22	0-E87.0	1
2025-06-22	0-E87.1	7
2025-06-22	0-E87.20	1
2025-06-22	0-E87.29	2
2025-06-22	0-E87.5	6
2025-06-22	0-E87.6	9
2025-06-22	0-E87.70	5
2025-06-22	0-E87.79	1
2025-06-22	0-E87.8	3
2025-06-22	0-H60.12	1
2025-06-22	0-H60.331	2
2025-06-22	0-H60.332	1
2025-06-22	0-H60.391	1
2025-06-22	0-H60.392	1
2025-06-22	0-H60.501	4
2025-06-22	0-H60.502	6
2025-06-22	0-H60.503	3
2025-06-22	0-H60.90	5
2025-06-22	0-H60.91	1
2025-06-22	0-H60.93	1
2025-06-22	0-L03.011	7
2025-06-22	0-L03.012	2
2025-06-22	0-L03.019	3
2025-06-22	0-L03.031	1
2025-06-22	0-L03.032	2
2025-06-22	0-L03.039	1
2025-06-22	0-L03.113	1
2025-06-22	0-L03.114	2
2025-06-22	0-L03.115	11
2025-06-22	0-L03.116	10
2025-06-22	0-L03.119	4
2025-06-22	0-L03.211	5
2025-06-22	0-L03.213	6
2025-06-22	0-L03.312	1
2025-06-22	0-L03.317	1
2025-06-22	0-L03.818	1
2025-06-22	0-L03.90	23
2025-06-22	0-L23.7	3
2025-06-22	0-L55.9	3
2025-06-22	0-L74.0	2
2025-06-22	0-L74.3	1
2025-06-22	0-M79.89	36
2025-06-22	0-N17.9	14
2025-06-22	0-R41.0	6
2025-06-22	0-R41.3	2
2025-06-22	0-R41.82	20
2025-06-22	0-R41.89	1
2025-06-22	0-R50.81	2
2025-06-22	0-R50.83	1
2025-06-22	0-R50.9	109
2025-06-22	0-R53	1
2025-06-22	0-R53.1	24
2025-06-22	0-R53.81	3
2025-06-22	0-R53.83	11
2025-06-22	0-R55	97
2025-06-22	0-S81.802A	3
2025-06-22	0-S81.809A	1
2025-06-22	0-S81.811A	6
2025-06-22	0-S81.812A	1
2025-06-22	0-S81.819A	1
2025-06-22	0-S81.852A	2
2025-06-22	0-S91.011A	1
2025-06-22	0-S91.012A	1
2025-06-22	0-S91.052S	1
2025-06-22	0-S91.114A	1
2025-06-22	0-S91.121A	1
2025-06-22	0-S91.201A	1
2025-06-22	0-S91.209A	3
2025-06-22	0-S91.219A	1
2025-06-22	0-S91.302A	1
2025-06-22	0-S91.309A	2
2025-06-22	0-S91.311A	3
2025-06-22	0-S91.319A	4
2025-06-22	0-S91.332A	1
2025-06-22	0-T67.1XXA	1
2025-06-22	0-T67.5XXA	9
2025-06-22	0-T67.8XXA	1
2025-06-22	0-T67.9XXA	1
2025-06-22	0-W57.XXXA	35
2025-06-22	0-other	8138
2025-06-22	1-E86.0	2
2025-06-22	1-E86.1	1
2025-06-22	1-E87.1	16
2025-06-22	1-E87.2	1
2025-06-22	1-E87.20	3
2025-06-22	1-E87.29	1
2025-06-22	1-E87.5	9
2025-06-22	1-E87.6	7
2025-06-22	1-E87.70	9
2025-06-22	1-H60.393	1
2025-06-22	1-L03.112	1
2025-06-22	1-L03.113	1
2025-06-22	1-L03.114	1
2025-06-22	1-L03.115	4
2025-06-22	1-L03.116	2
2025-06-22	1-L03.213	2
2025-06-22	1-L03.311	2
2025-06-22	1-L03.314	1
2025-06-22	1-L03.90	6
2025-06-22	1-M62.82	4
2025-06-22	1-M79.89	6
2025-06-22	1-N17.9	32
2025-06-22	1-R41.0	4
2025-06-22	1-R41.82	35
2025-06-22	1-R41.89	4
2025-06-22	1-R50.81	1
2025-06-22	1-R50.9	21
2025-06-22	1-R53.1	14
2025-06-22	1-R53.2	1
2025-06-22	1-R53.83	1
2025-06-22	1-R55	22
2025-06-22	1-S91.309A	1
2025-06-22	1-T67.1XXS	1
2025-06-22	1-W57.XXXA	2
2025-06-22	1-other	1534
2025-06-23	0-B08.1	1
2025-06-23	0-B08.4	81
2025-06-23	0-B08.5	4
2025-06-23	0-B34.1	19
2025-06-23	0-B97.10	1
2025-06-23	0-E86	1
2025-06-23	0-E86.0	45
2025-06-23	0-E86.1	1
2025-06-23	0-E86.9	1
2025-06-23	0-E87.0	2
2025-06-23	0-E87.1	15
2025-06-23	0-E87.20	1
2025-06-23	0-E87.5	9
2025-06-23	0-E87.6	24
2025-06-23	0-E87.70	3
2025-06-23	0-E87.8	3
2025-06-23	0-H60.00	2
2025-06-23	0-H60.02	1
2025-06-23	0-H60.313	1
2025-06-23	0-H60.391	1
2025-06-23	0-H60.392	1
2025-06-23	0-H60.393	2
2025-06-23	0-H60.399	1
2025-06-23	0-H60.501	5
2025-06-23	0-H60.502	8
2025-06-23	0-H60.503	2
2025-06-23	0-H60.509	1
2025-06-23	0-H60.90	4
2025-06-23	0-H60.91	4
2025-06-23	0-H60.92	1
2025-06-23	0-L03.011	5
2025-06-23	0-L03.012	6
2025-06-23	0-L03.019	3
2025-06-23	0-L03.031	2
2025-06-23	0-L03.032	2
2025-06-23	0-L03.039	3
2025-06-23	0-L03.113	3
2025-06-23	0-L03.114	4
2025-06-23	0-L03.115	11
2025-06-23	0-L03.116	6
2025-06-23	0-L03.119	8
2025-06-23	0-L03.211	4
2025-06-23	0-L03.213	7
2025-06-23	0-L03.221	1
2025-06-23	0-L03.311	2
2025-06-23	0-L03.313	1
2025-06-23	0-L03.314	1
2025-06-23	0-L03.317	2
2025-06-23	0-L03.818	1
2025-06-23	0-L03.90	26
2025-06-23	0-L23.7	5
2025-06-23	0-L55.9	4
2025-06-23	0-L74.0	6
2025-06-23	0-M62.82	4
2025-06-23	0-M79.89	53
2025-06-23	0-N17.9	28
2025-06-23	0-R41.0	4
2025-06-23	0-R41.3	1
2025-06-23	0-R41.82	28
2025-06-23	0-R41.89	1
2025-06-23	0-R50.81	2
2025-06-23	0-R50.9	101
2025-06-23	0-R53.1	53
2025-06-23	0-R53.2	1
2025-06-23	0-R53.81	2
2025-06-23	0-R53.83	24
2025-06-23	0-R55	135
2025-06-23	0-S81.801A	1
2025-06-23	0-S81.802A	4
2025-06-23	0-S81.802D	1
2025-06-23	0-S81.809A	1
2025-06-23	0-S81.811A	4
2025-06-23	0-S81.812A	5
2025-06-23	0-S81.819A	2
2025-06-23	0-S81.852A	1
2025-06-23	0-S91.012A	1
2025-06-23	0-S91.032A	1
2025-06-23	0-S91.059A	1
2025-06-23	0-S91.109A	1
2025-06-23	0-S91.119A	1
2025-06-23	0-S91.209A	2
2025-06-23	0-S91.219A	1
2025-06-23	0-S91.309A	1
2025-06-23	0-S91.311A	6
2025-06-23	0-S91.312A	2
2025-06-23	0-S91.319A	2
2025-06-23	0-S91.331A	1
2025-06-23	0-S91.331D	1
2025-06-23	0-S91.332A	3
2025-06-23	0-S91.339	1
2025-06-23	0-S91.339A	1
2025-06-23	0-T67.01XA	3
2025-06-23	0-T67.1XXA	8
2025-06-23	0-T67.1XXD	1
2025-06-23	0-T67.1XXS	1
2025-06-23	0-T67.2XXA	2
2025-06-23	0-T67.5XXA	26
2025-06-23	0-T67.9XXA	9
2025-06-23	0-T67.9XXS	1
2025-06-23	0-W57.XXXA	30
2025-06-23	0-other	9645
2025-06-23	1-B08.4	1
2025-06-23	1-E86	1
2025-06-23	1-E86.0	6
2025-06-23	1-E87.0	5
2025-06-23	1-E87.1	19
2025-06-23	1-E87.20	5
2025-06-23	1-E87.21	2
2025-06-23	1-E87.29	2
2025-06-23	1-E87.5	11
2025-06-23	1-E87.6	3
2025-06-23	1-E87.70	9
2025-06-23	1-E87.79	2
2025-06-23	1-E87.8	4
2025-06-23	1-L03.011	1
2025-06-23	1-L03.113	1
2025-06-23	1-L03.114	1
2025-06-23	1-L03.115	10
2025-06-23	1-L03.116	5
2025-06-23	1-L03.119	2
2025-06-23	1-L03.211	1
2025-06-23	1-L03.314	1
2025-06-23	1-L03.319	1
2025-06-23	1-L03.811	1
2025-06-23	1-L03.818	1
2025-06-23	1-L03.90	9
2025-06-23	1-M62.82	6
2025-06-23	1-M79.89	13
2025-06-23	1-N17.8	1
2025-06-23	1-N17.9	51
2025-06-23	1-R41.0	5
2025-06-23	1-R41.2	1
2025-06-23	1-R41.4	1
2025-06-23	1-R41.82	57
2025-06-23	1-R41.89	1
2025-06-23	1-R50.81	1
2025-06-23	1-R50.82	1
2025-06-23	1-R50.9	29
2025-06-23	1-R53.1	40
2025-06-23	1-R53.2	1
2025-06-23	1-R53.81	5
2025-06-23	1-R53.83	4
2025-06-23	1-R55	28
2025-06-23	1-S81.811A	1
2025-06-23	1-S91.301A	1
2025-06-23	1-T67.01XA	3
2025-06-23	1-T67.1XXA	1
2025-06-23	1-other	1957
2025-06-24	0-B08.1	1
2025-06-24	0-B08.20	2
2025-06-24	0-B08.4	46
2025-06-24	0-B08.5	9
2025-06-24	0-B34.1	11
2025-06-24	0-E86.0	44
2025-06-24	0-E86.1	2
2025-06-24	0-E87.0	3
2025-06-24	0-E87.1	9
2025-06-24	0-E87.29	4
2025-06-24	0-E87.5	13
2025-06-24	0-E87.6	12
2025-06-24	0-E87.70	3
2025-06-24	0-E87.79	2
2025-06-24	0-E87.8	1
2025-06-24	0-H60.311	2
2025-06-24	0-H60.312	1
2025-06-24	0-H60.313	1
2025-06-24	0-H60.391	2
2025-06-24	0-H60.392	4
2025-06-24	0-H60.399	1
2025-06-24	0-H60.501	7
2025-06-24	0-H60.502	2
2025-06-24	0-H60.503	2
2025-06-24	0-H60.509	1
2025-06-24	0-H60.521	1
2025-06-24	0-H60.90	11
2025-06-24	0-H60.91	3
2025-06-24	0-H60.92	1
2025-06-24	0-H60.93	1
2025-06-24	0-L03.011	5
2025-06-24	0-L03.012	4
2025-06-24	0-L03.019	3
2025-06-24	0-L03.031	1
2025-06-24	0-L03.032	2
2025-06-24	0-L03.039	4
2025-06-24	0-L03.111	1
2025-06-24	0-L03.115	4
2025-06-24	0-L03.116	14
2025-06-24	0-L03.119	8
2025-06-24	0-L03.211	3
2025-06-24	0-L03.213	5
2025-06-24	0-L03.221	1
2025-06-24	0-L03.312	1
2025-06-24	0-L03.317	3
2025-06-24	0-L03.811	1
2025-06-24	0-L03.818	2
2025-06-24	0-L03.90	29
2025-06-24	0-L23.7	1
2025-06-24	0-L55.1	1
2025-06-24	0-L55.9	4
2025-06-24	0-L74.0	6
2025-06-24	0-L74.3	1
2025-06-24	0-M62.82	5
2025-06-24	0-M79.89	45
2025-06-24	0-N17.1	1
2025-06-24	0-N17.9	34
2025-06-24	0-R41.0	4
2025-06-24	0-R41.3	1
2025-06-24	0-R41.82	24
2025-06-24	0-R41.89	4
2025-06-24	0-R50.82	1
2025-06-24	0-R50.83	4
2025-06-24	0-R50.9	94
2025-06-24	0-R53	1
2025-06-24	0-R53.1	54
2025-06-24	0-R53.81	4
